,match_id,id,minute,team_name,type_name,sub_type_name,player_name,x,y,end_x,end_y,outcome_name,shot_statsbomb_xg,goal,shoot,move,xt
473,2275127,e39f220b-1812-43b8-89c9-bb65c821521d,19,Everton LFC,Carry,,Molly Pike,60.4,40.2,67.8,49.6,,,False,False,True,0.02915995149135301
474,2275127,2bf36ff4-bcb3-48cc-87e2-c3c815564ed2,19,Everton LFC,Pass,,Molly Pike,67.8,49.6,71.3,65.3,,,False,False,True,-0.038098403715712284
476,2275127,80d14bbb-8ae6-4393-b1b7-cd790e3ccc16,19,Everton LFC,Carry,,Inessa Kaagman,71.3,65.3,73.3,56.6,,,False,False,True,-0.008490986480134622
482,2275127,521c63c6-e7d7-4045-8933-b35f895334dc,20,Everton LFC,Pass,Recovery,Chloe Kelly,56.9,1.9,61.3,15.4,,,False,False,True,0.0024909443436103226
485,2275127,0bae1abe-8603-4daa-9688-d2428750d831,20,Everton LFC,Carry,,Lucy Hope,61.3,15.4,55.3,13.0,,,False,False,True,0.00409852101947001
486,2275127,fba3a768-cb7e-46aa-bc65-5e43ed438679,20,Everton LFC,Pass,,Lucy Hope,55.3,13.0,62.9,5.2,,,False,False,True,-0.0023497749958199445
489,2275127,8015be91-6ffb-43dd-9d7b-5a0275d32e6b,20,Everton LFC,Carry,,Chloe Kelly,62.9,5.2,64.2,6.1,,,False,False,True,0.0
492,2275127,8e2e7669-577c-4791-b199-00eba41df8f0,20,Reading WFC,Pass,Recovery,Fara Williams,57.2,68.9,13.8,48.3,,,False,False,True,-0.0006450142150175005
494,2275127,224aff3d-93eb-470c-8a79-d22e8f679476,20,Reading WFC,Carry,,Grace Moloney,13.8,48.3,14.0,47.8,,,False,False,True,0.0
495,2275127,7bdb4f99-efe6-488b-863b-92e9c5ef7a48,20,Reading WFC,Pass,,Grace Moloney,14.0,47.8,22.9,32.5,,,False,False,True,0.006093725902287024
497,2275127,54be58a3-c234-493f-8532-7eb84651d6e5,20,Reading WFC,Carry,,Sophie Howard,22.9,32.5,24.0,31.0,,,False,False,True,0.0
498,2275127,bf08c610-a30b-4d05-9365-2a9c2f8e0075,20,Reading WFC,Pass,,Sophie Howard,24.0,31.0,40.6,6.6,,,False,False,True,0.0032445560085873418
500,2275127,c7e4c08b-9fcc-4bc9-9548-d10eca7ff8d2,20,Reading WFC,Carry,,Rachel Rowe,40.6,6.6,35.3,7.7,,,False,False,True,-0.0063550814217936255
502,2275127,9806fc3f-20cd-4dac-aadf-c8d68d0f556b,20,Reading WFC,Pass,,Rachel Rowe,35.3,7.7,21.1,27.4,,,False,False,True,0.00038164057252475063
504,2275127,bbeef701-b6e6-4266-9114-38fa909b0457,20,Reading WFC,Carry,,Sophie Howard,21.1,27.4,20.6,15.9,,,False,False,True,0.0035068932905201198
506,2275127,5dc0dbd0-3524-4979-b680-5a2dd8cbd9b5,20,Reading WFC,Pass,,Sophie Howard,20.6,15.9,41.7,9.7,,,False,False,True,-0.0016554256267846835
508,2275127,97ed3d03-f297-45bb-b3ce-2c41dd495d83,20,Reading WFC,Pass,,Amalie Vevle Eikeland,41.7,9.7,58.3,23.7,,,False,False,True,0.002421060621249296
511,2275127,09777a6f-fd24-4d2e-94cc-ba0cc45a08bf,20,Reading WFC,Carry,,Millie Laura Farrow,58.3,23.7,56.3,24.1,,,False,False,True,0.0
515,2275127,a5e0feaa-0537-42b4-aab6-86f0e9e3a0ea,20,Everton LFC,Carry,,Chloe Kelly,70.0,48.9,72.4,51.5,,,False,False,True,0.0
516,2275127,b563c75b-0c44-4216-9f76-9822bad452e1,20,Everton LFC,Pass,,Chloe Kelly,72.4,51.5,86.2,58.9,,,False,False,True,-0.040510165287744544
518,2275127,57aadae8-e9ff-43a2-befb-5bf314862e81,20,Everton LFC,Carry,,Molly Pike,86.2,58.9,85.9,58.2,,,False,False,True,0.0
519,2275127,8543e023-2cbc-4881-a1f9-d9fe511ab07a,20,Everton LFC,Pass,,Molly Pike,85.9,58.2,103.9,62.0,,,False,False,True,-0.0060792249081023635
521,2275127,809cf623-625c-407c-8803-21fe3a24eeec,20,Everton LFC,Carry,,Simone Magill,103.9,62.0,116.5,58.2,,,False,False,True,0.0
536,2275127,b6a77a24-a645-4891-be65-3bbec2f9c126,22,Reading WFC,Pass,Kick Off,Fara Williams,61.0,40.1,50.4,43.4,,,False,False,True,-0.008757369547292818
538,2275127,2e8a4ef2-6b92-4d10-9fb4-8a4bdbec913f,22,Reading WFC,Carry,,Jade Moore,50.4,43.4,53.5,41.0,,,False,False,True,0.0011339638636434814
549,2275127,e0f2bd77-f81c-4c13-a98a-3c81a116be5f,23,Reading WFC,Pass,Recovery,Amalie Vevle Eikeland,66.8,22.6,73.2,31.4,,,False,False,True,0.0026258082264273737
553,2275127,6b621544-8fd8-493d-9911-1f9244181767,23,Everton LFC,Pass,Recovery,Gabrielle George,37.4,38.7,53.8,35.4,,,False,False,True,0.003098057700566475
555,2275127,ff1671a5-d461-4921-8010-cdf14a8c8c6d,23,Everton LFC,Carry,,Molly Pike,53.8,35.4,52.9,30.9,,,False,False,True,-0.000849433407291102
560,2275127,a0eeffee-a0c1-4cc8-8927-a2ef5093bc1e,23,Reading WFC,Carry,,Natasha Harding,56.1,63.6,58.8,62.3,,,False,False,True,0.0
562,2275127,8182811b-f6fc-473e-8667-61b018411a9a,23,Reading WFC,Pass,,Natasha Harding,58.8,62.3,65.7,44.7,,,False,False,True,0.004519376756169039
564,2275127,d0b4424b-cea9-4068-b75b-9d64d31460e3,23,Reading WFC,Carry,,Remi Allen,65.7,44.7,65.7,43.6,,,False,False,True,0.0
565,2275127,5ba1ed9b-b5e7-4325-8011-0643b0477315,23,Reading WFC,Pass,,Remi Allen,65.7,43.6,77.4,44.5,,,False,False,True,0.00627933348952003
568,2275127,a1a4d9a8-3b6a-402b-9e58-511997908b3b,23,Reading WFC,Carry,,Fara Williams,77.4,44.5,78.7,46.3,,,False,False,True,0.0
572,2275127,ff50b4b6-7f23-45bd-adde-02f10092d474,23,Everton LFC,Carry,,Tinja-Riikka Tellervo Korpela,13.2,34.5,15.9,52.9,,,False,False,True,0.0003873982660523071
584,2275127,6e369ac7-28e5-47d6-a291-737ab64d54cd,24,Reading WFC,Pass,Recovery,Rachel Rowe,58.1,10.4,76.7,17.5,,,False,False,True,0.03210768389897509
586,2275127,711ef66c-3d34-472e-bed9-f23b9220dba4,24,Reading WFC,Pass,,Millie Laura Farrow,76.5,17.5,82.5,33.9,,,False,False,True,0.0011619373147590678
590,2275127,65bf5c90-7bca-4df2-98f3-79de71805090,24,Reading WFC,Pass,,Brooke Chaplen,82.9,33.2,96.3,28.3,,,False,False,True,0.035074700621471874
602,2275127,0f53d5b2-7b2c-456a-914e-94c852a5cfe8,25,Reading WFC,Carry,,Kristine Leine,55.9,65.6,42.4,63.4,,,False,False,True,-0.010694462895829284
603,2275127,f89cc42e-7e45-4852-b761-f6a1f81a017b,25,Reading WFC,Pass,,Kristine Leine,42.4,63.4,14.2,41.9,,,False,False,True,0.001189127474626836
605,2275127,03da42d1-0c8c-4fe0-8c37-e2dc0f7c2216,25,Reading WFC,Carry,,Grace Moloney,14.2,41.9,14.7,42.1,,,False,False,True,0.0
608,2275127,c30b1c6c-359d-431f-bfbf-8efd41f7276a,25,Everton LFC,Pass,Free Kick,Gabrielle George,45.8,27.2,25.2,28.7,,,False,False,True,-2.9715879201024087e-05
610,2275127,e55d2039-db29-4420-8fef-f0b9d911abd5,26,Everton LFC,Carry,,Tinja-Riikka Tellervo Korpela,25.2,28.7,28.1,28.5,,,False,False,True,0.0
611,2275127,f05f4aa2-fba7-4823-95d7-5e1b1acbcd55,26,Everton LFC,Pass,,Tinja-Riikka Tellervo Korpela,28.1,28.5,38.7,20.7,,,False,False,True,-0.001048967157162824
613,2275127,46cf0342-3c32-4d0f-989d-79a975666750,26,Everton LFC,Carry,,Gabrielle George,38.7,20.7,40.3,9.4,,,False,False,True,0.00017154998021672724
620,2275127,8dc10d1c-6b06-411f-b8ee-06859da239f1,26,Reading WFC,Carry,,Brooke Chaplen,63.2,77.8,58.6,79.1,,,False,False,True,-0.0035311021035525332
623,2275127,e32c20bb-b4bc-4df4-ab32-6f3cc1d6e861,26,Reading WFC,Pass,Recovery,Natasha Harding,55.2,78.2,59.0,72.2,,,False,False,True,0.00032683992796351917
625,2275127,01f5e768-f30b-4754-a4f3-3db7ff44f2d0,26,Reading WFC,Carry,,Jade Moore,59.0,72.2,60.3,72.2,,,False,False,True,0.006246208691597046
627,2275127,8cf50bc5-ace7-42b2-90a0-ad3ae45372a4,26,Reading WFC,Pass,,Jade Moore,60.3,72.2,69.6,76.9,,,False,False,True,0.008053264536345466
630,2275127,1685ea51-e812-4dd7-8676-1b3e54609471,26,Reading WFC,Carry,,Brooke Chaplen,69.6,76.9,71.4,74.9,,,False,False,True,0.0
633,2275127,c2b1498d-adfd-48f7-9ece-dfccdd42c48e,26,Everton LFC,Carry,,Gabrielle George,48.7,5.2,50.2,2.8,,,False,False,True,0.0
635,2275127,2f1a4d54-2112-4928-b8a6-5956401a12dd,26,Everton LFC,Pass,,Gabrielle George,50.2,2.8,68.4,7.9,,,False,False,True,-0.0042435655065482525
638,2275127,fd2c98dd-93f4-4686-b5cf-7001657585ac,26,Everton LFC,Carry,,Simone Magill,68.4,7.9,72.2,3.2,,,False,False,True,-0.00032991172974793787
642,2275127,9f4b4a55-28f6-46e0-8778-bd9d3efb2b8b,27,Reading WFC,Pass,Goal Kick,Grace Moloney,7.0,36.1,10.9,23.5,,,False,False,True,0.0010979663777381798
644,2275127,8210a624-64f1-456e-b63f-16e1550acf97,27,Reading WFC,Carry,,Sophie Howard,10.9,23.5,12.9,25.9,,,False,False,True,0.0
645,2275127,70469afe-f456-4bd7-9bf5-094e53154a2a,27,Reading WFC,Pass,,Sophie Howard,12.9,25.9,5.8,38.8,,,False,False,True,-0.0010979663777381798
647,2275127,93964bbf-2fa2-463c-8266-033819cf0af1,27,Reading WFC,Carry,,Grace Moloney,5.8,38.8,6.0,37.6,,,False,False,True,0.0
649,2275127,d42ab7ad-9212-4790-b70e-021b8714e9a8,27,Reading WFC,Pass,,Grace Moloney,6.0,37.6,13.8,18.1,,,False,False,True,0.003198935469572648
651,2275127,12ab19a0-de5a-4116-ad9c-80d645615cec,27,Reading WFC,Carry,,Sophie Howard,13.8,18.1,15.1,11.0,,,False,False,True,-0.003000500258749655
653,2275127,2d843c6a-a144-4df9-9ebb-bf966f53415d,27,Reading WFC,Pass,,Sophie Howard,15.1,11.0,28.6,14.1,,,False,False,True,0.0009516733140602042
655,2275127,67869bc4-0ea8-418c-a1f8-bf4a7ceccfe7,27,Reading WFC,Carry,,Amalie Vevle Eikeland,28.6,14.1,28.6,14.1,,,False,False,True,0.0
658,2275127,3952dba9-2643-4d4a-b198-62498431a9e2,27,Everton LFC,Pass,Recovery,Kika van Es,89.3,71.3,89.5,66.2,,,False,False,True,0.016663254918443095
660,2275127,cfcb16ad-e854-4aaa-bf63-1804a92d5e1e,27,Everton LFC,Carry,,Lucy Hope,89.5,66.2,89.5,65.5,,,False,False,True,0.0
664,2275127,b30d4666-ed5d-4852-959b-753242932ac5,27,Everton LFC,Pass,Recovery,Inessa Kaagman,96.6,73.3,82.4,64.9,,,False,False,True,0.048154479354511316
666,2275127,c665593d-a4fc-44fb-81a4-3d5aee409dcc,27,Everton LFC,Carry,,Lucy Hope,82.4,64.9,82.4,64.9,,,False,False,True,0.0
670,2275127,d4a5e154-8cb0-4509-8e48-c217449e4dba,27,Reading WFC,Carry,,Sophie Howard,6.9,5.0,6.0,6.8,,,False,False,True,0.001936104482377913
672,2275127,cab39f3c-fb1a-46ab-a769-feaa62737d65,27,Reading WFC,Pass,,Sophie Howard,6.0,6.8,10.0,25.2,,,False,False,True,0.0038879691980140407
674,2275127,f3663e19-3116-4c02-a116-1677878c6e77,27,Reading WFC,Carry,,Kristine Leine,10.0,25.2,10.0,26.3,,,False,False,True,0.0
676,2275127,f9d70b07-f434-48ff-a561-d951d5cd59a9,27,Reading WFC,Pass,,Kristine Leine,10.0,26.3,25.1,5.5,,,False,False,True,0.002190130948896014
678,2275127,cea355fd-8767-48e9-bd22-42e6d984fe29,27,Reading WFC,Carry,,Rachel Rowe,25.1,5.5,25.3,6.2,,,False,False,True,0.0
682,2275127,69b6cfe2-7265-42d0-948d-7e896d3dd7b5,27,Reading WFC,Carry,,Rachel Rowe,28.8,9.0,34.6,19.9,,,False,False,True,-0.0014640767121145894
686,2275127,05cc257f-3656-43d2-ba10-78fa0d32f4b1,27,Reading WFC,Carry,,Rachel Rowe,34.6,19.9,36.8,24.6,,,False,False,True,0.00012925772200610836
687,2275127,a9123778-7ee5-4c8d-a651-10c60d39cf00,27,Reading WFC,Pass,,Rachel Rowe,36.8,24.6,55.2,29.7,,,False,False,True,0.0009940809154389413
689,2275127,3a759fce-cb78-409a-98b3-124b87c0e6c5,27,Reading WFC,Carry,,Fara Williams,55.2,29.7,81.4,42.5,,,False,False,True,0.013920710487838009
690,2275127,80ca463a-8b0c-43fa-8bf3-bf8c9b7d52da,27,Reading WFC,Pass,,Fara Williams,81.4,42.5,108.9,28.6,,,False,False,True,0.039981404889004674
692,2275127,620267d6-d05e-43b7-b4b0-8f985b0cd873,27,Reading WFC,Carry,,Amalie Vevle Eikeland,108.9,28.6,118.2,26.6,,,False,False,True,-0.05095214166649739
714,2275127,8fd65b60-7f47-4706-9e80-46f49a63f1a1,28,Reading WFC,Pass,Recovery,Jade Moore,54.1,39.0,42.6,48.7,,,False,False,True,-0.005578263230353176
716,2275127,093aed96-ad12-4317-ae59-99e02abab940,28,Reading WFC,Carry,,Kristine Leine,42.6,48.7,40.4,50.3,,,False,False,True,0.0
717,2275127,c2b95997-b54e-43ab-b3e6-ba425f26fff6,28,Reading WFC,Pass,,Kristine Leine,40.4,50.3,8.2,42.3,,,False,False,True,-0.0016545053559914352
719,2275127,a2581464-bc3a-4e64-b231-f8d2ae8e38ee,28,Reading WFC,Carry,,Grace Moloney,8.2,42.3,12.0,41.6,,,False,False,True,0.0
720,2275127,e846ed2d-d50e-4f96-8fe7-82ac4dca2524,28,Reading WFC,Pass,,Grace Moloney,12.0,41.6,51.2,13.9,,,False,False,True,0.008028153690997136
722,2275127,6b047a0b-0dee-4d30-a88a-e57d807d186f,28,Reading WFC,Carry,,Amalie Vevle Eikeland,51.2,13.9,49.5,14.8,,,False,False,True,0.0
724,2275127,0f5834f8-e164-42cf-b75f-6f4d7321c061,28,Everton LFC,Pass,Recovery,Maéva Clemaron,64.6,50.4,82.8,33.1,,,False,False,True,0.043607834618337976
729,2275127,17f8bc8a-8490-493e-a9d5-e74cd1aa35b9,29,Reading WFC,Carry,,Grace Moloney,9.1,41.6,12.2,42.3,,,False,False,True,0.0
730,2275127,6dfe4625-0a58-4901-ba80-2b25fa60c92a,29,Reading WFC,Pass,,Grace Moloney,12.2,42.3,22.4,64.7,,,False,False,True,-0.0002606070410056745
732,2275127,85c4d659-3b6d-4498-8ecf-b66a9c2860ee,29,Reading WFC,Carry,,Kristine Leine,22.4,64.7,42.6,77.1,,,False,False,True,0.0013359473029461964
734,2275127,aa733956-ec53-4054-af23-ad185ce96709,29,Reading WFC,Pass,,Kristine Leine,42.6,77.1,73.6,76.4,,,False,False,True,0.013321910467920216
737,2275127,04bc76b7-6b5e-47e6-92f6-2a18a97aacca,29,Reading WFC,Carry,,Fara Williams,73.6,76.4,74.1,77.6,,,False,False,True,0.0
738,2275127,a752931a-679f-41ce-8bcf-804eef21f28f,29,Reading WFC,Pass,,Fara Williams,74.1,77.6,73.4,71.8,,,False,False,True,-0.009586037245238495
740,2275127,546e8b99-eef6-45bb-883d-f228671157d7,29,Reading WFC,Carry,,Brooke Chaplen,73.4,71.8,104.9,62.7,,,False,False,True,-0.008215940011744655
744,2275127,9129c170-d779-4dfd-9be5-bc8fdbb36b45,29,Everton LFC,Pass,Goal Kick,Tinja-Riikka Tellervo Korpela,6.0,36.0,9.2,17.0,,,False,False,True,0.003198935469572648
746,2275127,ec002ea2-cda4-4835-8a05-3688768d2737,29,Everton LFC,Carry,,Gabrielle George,9.2,17.0,9.7,17.4,,,False,False,True,0.0
752,2275127,916272e9-63ba-4deb-83f3-729fb07f9c0d,30,Reading WFC,Pass,Recovery,Remi Allen,61.0,66.2,69.4,57.6,,,False,False,True,-0.011449196704218206
754,2275127,bb8ec798-0315-4ef1-b941-a5335ef383bc,30,Reading WFC,Carry,,Fara Williams,69.4,57.6,69.6,59.2,,,False,False,True,0.0
758,2275127,4bc326ef-446a-4108-baea-b9b2144e6443,30,Everton LFC,Carry,,Inessa Kaagman,101.5,69.5,103.2,66.0,,,False,False,True,-0.00496214189042609
764,2275127,f3a80c2a-ea3d-43ea-8c05-b7a1aa079811,30,Everton LFC,Carry,,Kika van Es,105.7,71.5,91.5,73.3,,,False,False,True,-0.024703722328519785
765,2275127,8c538ae6-db82-4e6b-adb6-860ab1e3a8a1,30,Everton LFC,Pass,,Kika van Es,91.5,73.3,90.6,57.3,,,False,False,True,0.013444426692697325
767,2275127,59bd00d2-75fa-4efa-ad2f-2bfc4b03b439,30,Everton LFC,Carry,,Molly Pike,90.6,57.3,90.6,56.0,,,False,False,True,0.0
768,2275127,9900a77c-81e9-4f99-a4e1-e9c2bf5fde99,30,Everton LFC,Pass,,Molly Pike,90.6,56.0,88.6,70.8,,,False,False,True,-0.015279735292528476
770,2275127,ab8fe06a-e2f0-4d60-b86b-592d4e042116,30,Everton LFC,Carry,,Kika van Es,88.6,70.8,84.2,69.3,,,False,False,True,0.0
774,2275127,388bdbab-d162-49f2-a1fe-384ecf92116c,30,Reading WFC,Carry,,Grace Moloney,4.9,34.3,16.9,39.0,,,False,False,True,0.0031420203738873054
775,2275127,069b4ba6-65b6-400f-a62c-07641fb669e3,30,Reading WFC,Pass,,Grace Moloney,16.9,39.0,16.6,61.8,,,False,False,True,-0.005367350684242677
777,2275127,e074df95-f516-4c8d-95bf-d84d03b38676,30,Reading WFC,Carry,,Kristine Leine,16.6,61.8,22.9,66.9,,,False,False,True,0.0004023260645851937
778,2275127,229f0f8c-ef3f-4f18-bae7-d953b9214785,30,Reading WFC,Pass,,Kristine Leine,22.9,66.9,40.2,78.2,,,False,False,True,0.0009336212383610027
780,2275127,5c36411b-b964-4c59-b2f2-5cbe100c2b45,30,Reading WFC,Carry,,Natasha Harding,40.2,78.2,36.4,74.4,,,False,False,True,-0.0018388780731823096
781,2275127,258e89c8-a49f-4921-acb0-dd7ad6bd2ace,30,Reading WFC,Pass,,Natasha Harding,36.4,74.4,25.7,37.4,,,False,False,True,0.00756359471327477
783,2275127,7957cb3c-212b-4528-89ca-d77e8cec11bc,30,Reading WFC,Carry,,Sophie Howard,25.7,37.4,29.3,33.7,,,False,False,True,0.0
785,2275127,3722e961-ad2c-4b76-9d0f-404c9ca17458,30,Reading WFC,Pass,,Sophie Howard,29.3,33.7,52.6,33.0,,,False,False,True,-0.00041672172297947327
787,2275127,9045fa21-960e-4449-8fd1-1810d20a379d,30,Reading WFC,Carry,,Fara Williams,52.6,33.0,52.3,32.1,,,False,False,True,-0.000807130110664734
788,2275127,0859e01d-bebd-44ca-ba3e-dd569aff3956,30,Reading WFC,Pass,,Fara Williams,52.3,32.1,47.5,43.2,,,False,False,True,-0.00030886243831010525
790,2275127,3701cd36-3223-4557-8e43-6c95111af730,31,Reading WFC,Carry,,Remi Allen,47.5,43.2,54.1,42.5,,,False,False,True,0.0011339638636434814
791,2275127,5fdd8b44-fd65-423c-a6f8-9191404b5548,31,Reading WFC,Pass,,Remi Allen,54.1,42.5,70.8,41.2,,,False,False,True,0.0003190612619906417
793,2275127,0d7dd434-9500-4030-b800-e45c919aec0d,31,Reading WFC,Carry,,Millie Laura Farrow,70.8,41.2,72.5,56.0,,,False,False,True,-0.010125094282835204
797,2275127,50999e5a-1a8d-4ca3-bd7f-615c761d6ee8,31,Everton LFC,Pass,Throw-in,Danielle Turner,25.0,0.1,32.5,14.5,,,False,False,True,7.1759456245681225e-06
799,2275127,0203bdd4-eaa3-4d70-a265-bfe4e5e38a69,31,Everton LFC,Carry,,Lucy Hope,32.5,14.5,32.5,14.3,,,False,False,True,0.0
800,2275127,2ca4d731-fc60-4135-a829-f1323feb7eaa,31,Everton LFC,Pass,,Lucy Hope,32.5,14.3,14.8,3.2,,,False,False,True,7.16328554186893e-05
802,2275127,1595fb5c-2a53-4476-9139-9125639c93eb,31,Everton LFC,Carry,,Gabrielle George,14.8,3.2,16.3,1.0,,,False,False,True,-0.006565300897893216
805,2275127,1cf43c7c-48d2-43d6-82bc-367f9a6f35df,31,Reading WFC,Carry,,Grace Moloney,14.7,62.3,20.4,63.4,,,False,False,True,-0.000374112298417681
806,2275127,519431dc-fe48-40d4-ad54-cfba5158a2ab,31,Reading WFC,Pass,,Grace Moloney,20.4,63.4,45.5,50.3,,,False,False,True,0.004490684315146672
808,2275127,b717870f-cbda-47bb-8e06-1fa8ff7bffef,31,Reading WFC,Carry,,Fara Williams,45.5,50.3,39.3,59.2,,,False,False,True,-0.0015440020016784742
810,2275127,07ea107d-a319-49ed-89e4-c08b6ed08744,31,Reading WFC,Pass,,Fara Williams,39.3,59.2,41.3,77.6,,,False,False,True,-0.001610735010522001
812,2275127,e6fdbdd3-a4a4-4c09-8878-319e00ecb305,31,Reading WFC,Carry,,Natasha Harding,41.3,77.6,41.3,76.2,,,False,False,True,0.0
814,2275127,12b2d8ba-6b27-40f8-89a2-762697182609,31,Reading WFC,Pass,,Natasha Harding,41.3,76.2,35.5,63.4,,,False,False,True,0.0007540485330914913
816,2275127,8e784b14-49a2-4d00-b87a-f8da41b161dc,31,Reading WFC,Carry,,Fara Williams,35.5,63.4,35.3,59.6,,,False,False,True,-0.0005274350290652907
818,2275127,54f6e88a-ad5c-42c9-95e4-bce80f4854ff,31,Reading WFC,Pass,,Fara Williams,35.3,59.6,29.3,40.1,,,False,False,True,0.000509575400528409
820,2275127,d2b298f8-e767-49f8-9c78-533824c05412,31,Reading WFC,Carry,,Sophie Howard,29.3,40.1,30.8,39.9,,,False,False,True,0.0023231817192830044
821,2275127,d6736c38-9e99-439e-8c68-920f1ca5c7b7,31,Reading WFC,Pass,,Sophie Howard,30.8,39.9,43.5,44.7,,,False,False,True,-0.0030933516355950985
823,2275127,f6ba7f6e-e7da-4023-87dc-ef897e4f94d0,31,Reading WFC,Carry,,Remi Allen,43.5,44.7,47.0,47.4,,,False,False,True,0.00318871802395796
828,2275127,d1041f1f-91f7-4039-bdfc-7d5ac7c96fd6,31,Everton LFC,Carry,,Lucy Hope,57.8,30.7,62.0,33.6,,,False,False,True,0.005938143742477347
829,2275127,94a6e408-e866-453f-a364-0ae2c825df46,31,Everton LFC,Pass,,Lucy Hope,62.0,33.6,77.1,27.2,,,False,False,True,0.00024420887576032807
831,2275127,880b3bb0-e0a5-43ed-b71e-8ffa997da59c,31,Everton LFC,Carry,,Simone Magill,77.1,27.2,77.1,27.2,,,False,False,True,0.0
833,2275127,e5db71c9-796b-4d9c-9abd-41a08d72ed2d,31,Reading WFC,Pass,Recovery,Kristine Leine,25.7,56.9,4.2,47.0,,,False,False,True,0.00045979398216789043
835,2275127,db56a84c-bc94-4f93-a757-659a025df07a,31,Reading WFC,Carry,,Grace Moloney,4.2,47.0,4.2,47.0,,,False,False,True,0.0
836,2275127,7925fe39-22a9-4864-abb2-ce66a2e61ba8,31,Reading WFC,Pass,,Grace Moloney,4.2,47.0,21.7,52.3,,,False,False,True,1.3955921101611608e-05
838,2275127,acb960b6-eb13-40cc-8ae6-7b6a987dd0cd,31,Reading WFC,Carry,,Remi Allen,21.7,52.3,21.7,52.3,,,False,False,True,0.0
839,2275127,9d70e6b7-343d-4aa1-a20c-cafb7a53120b,31,Reading WFC,Pass,,Remi Allen,21.7,52.3,22.0,76.9,,,False,False,True,0.0028784436253551766
841,2275127,8716f7db-ea48-4cd5-8933-48635141fdf4,31,Reading WFC,Carry,,Kristine Leine,22.0,76.9,44.4,77.3,,,False,False,True,-0.0015323657059459197
842,2275127,a4ff2ea4-58a1-483d-801d-11659a69298e,31,Reading WFC,Pass,,Kristine Leine,44.4,77.3,58.3,77.8,,,False,False,True,-0.0013044026879858138
845,2275127,126e2697-ed6d-46c4-b048-a92fb4a35626,32,Reading WFC,Carry,,Natasha Harding,58.3,77.8,58.8,78.4,,,False,False,True,0.0
848,2275127,e2a3127a-7f23-4b9e-a4ec-ce180713c6a7,32,Everton LFC,Pass,Recovery,Danielle Turner,54.0,3.7,63.1,8.5,,,False,False,True,0.0011770029999972759
850,2275127,72efa172-14a1-49ca-b616-45ad5ef81be3,32,Everton LFC,Carry,,Maéva Clemaron,63.1,8.5,62.4,9.4,,,False,False,True,0.0
851,2275127,fc5f9d89-b547-4bec-93fa-b872806c909a,32,Everton LFC,Pass,,Maéva Clemaron,62.4,9.4,61.3,1.2,,,False,False,True,0.003062687367263112
853,2275127,36843a8f-d1b5-4825-bdb5-6efc2434c264,32,Everton LFC,Carry,,Chloe Kelly,61.3,1.2,61.3,1.2,,,False,False,True,0.0
854,2275127,f0b75e6a-131e-485d-a9f5-5cb4b0ea3778,32,Everton LFC,Pass,,Chloe Kelly,61.3,1.2,61.3,13.2,,,False,False,True,-0.003062687367263112
857,2275127,b4bb6566-1988-4318-982a-21b79408d180,32,Everton LFC,Carry,,Maéva Clemaron,61.3,13.2,59.5,11.4,,,False,False,True,0.0054124623630830565
860,2275127,ad3f61bb-c097-445e-ba8d-c9948e26b5f8,32,Reading WFC,Carry,,Millie Laura Farrow,63.9,67.6,61.0,68.0,,,False,False,True,0.0
864,2275127,b7288025-f1ef-46c1-9e69-d1438573c7e7,32,Reading WFC,Carry,,Fara Williams,65.0,61.8,86.7,50.7,,,False,False,True,-0.008450413068457603
869,2275127,28d8c5fd-daa3-45d1-895a-dfae1394a47f,32,Reading WFC,Carry,,Millie Laura Farrow,95.8,35.0,98.7,38.1,,,False,False,True,0.12513409097118547
872,2275127,007dc42c-3259-41d9-b9f6-b5344d113400,32,Reading WFC,Carry,,Millie Laura Farrow,98.7,38.1,104.5,37.0,,,False,False,True,0.0
877,2275127,7b2ae0c4-71fb-4237-9136-258bb7167fbd,32,Everton LFC,Carry,,Megan Finnigan,13.9,52.7,18.1,56.6,,,False,False,True,-0.0007984112064318969
882,2275127,c79b98c1-57c5-400f-9f62-b1eb8e30b928,32,Reading WFC,Carry,,Sophie Howard,63.4,21.0,77.0,4.8,,,False,False,True,-0.005924369975413964
885,2275127,a1f1399c-d06e-4e9c-8f14-1701a1002f74,32,Reading WFC,Pass,,Sophie Howard,77.0,4.8,106.9,5.7,,,False,False,True,-0.006058410680870367
890,2275127,9aef8ac9-183c-41ca-8a80-29d4e3a0800d,32,Reading WFC,Carry,,Amalie Vevle Eikeland,93.6,6.6,109.3,13.7,,,False,False,True,-0.009209823997953724
896,2275127,4f24fc2d-ee76-4bb0-bd3d-0176d549dfb9,32,Everton LFC,Carry,,Kika van Es,6.8,68.0,4.3,75.1,,,False,False,True,-0.0003644518648412907
903,2275127,034ea567-f362-4562-b58b-f10656f504e3,33,Reading WFC,Carry,,Kristine Leine,63.2,24.8,60.8,25.4,,,False,False,True,0.0
904,2275127,b40e8d70-eec2-4fa6-b4bd-76e05032a678,33,Reading WFC,Pass,,Kristine Leine,60.8,25.4,55.9,43.2,,,False,False,True,-0.005179414302495305
906,2275127,066dcd7a-c85c-440a-ba3d-18487b9f2a1c,33,Reading WFC,Carry,,Natasha Harding,55.9,43.2,56.3,41.6,,,False,False,True,0.0
